timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1701436617290,230,IndexRequest-1,200,OK,BugresistanceUsers 1-92,text,true,,1816,129,120,120,https://bugresistance.com/index.html,230,0,157
1701436617274,301,IndexRequest-1,200,OK,BugresistanceUsers 1-111,text,true,,1816,129,120,120,https://bugresistance.com/index.html,300,0,180
1701436616044,229,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-49,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,224,0,163
1701436616275,1317,IndexRequest-1,200,OK,BugresistanceUsers 1-52,text,true,,1816,129,120,120,https://bugresistance.com/index.html,1317,0,918
1701436616275,1316,IndexRequest-1,200,OK,BugresistanceUsers 1-49,text,true,,1816,129,120,120,https://bugresistance.com/index.html,1316,0,917
1701436617091,593,IndexRequest-1,200,OK,BugresistanceUsers 1-64,text,true,,1816,129,120,120,https://bugresistance.com/index.html,592,0,513
1701436616125,214,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-58,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,214,0,152
1701436616341,1348,IndexRequest-1,200,OK,BugresistanceUsers 1-58,text,true,,1816,129,120,120,https://bugresistance.com/index.html,1348,0,583
1701436616967,123,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-65,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,123,0,0
1701436617090,599,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-65,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,599,0,0
1701436616755,858,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-95,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,857,0,169
1701436616283,1574,IndexRequest-1,200,OK,BugresistanceUsers 1-55,text,true,,1816,129,120,120,https://bugresistance.com/index.html,1574,0,886
1701436617614,241,IndexRequest-1,200,OK,BugresistanceUsers 1-95,text,true,,1816,129,120,120,https://bugresistance.com/index.html,241,0,171
1701436616414,1447,IndexRequest-1,200,OK,BugresistanceUsers 1-61,text,true,,1816,129,120,120,https://bugresistance.com/index.html,1447,0,162
1701436616062,220,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-53,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,220,0,152
1701436616282,1587,IndexRequest-1,200,OK,BugresistanceUsers 1-53,text,true,,1816,129,120,120,https://bugresistance.com/index.html,1580,0,887
1701436616282,1588,IndexRequest-1,200,OK,BugresistanceUsers 1-54,text,true,,1816,129,120,120,https://bugresistance.com/index.html,1588,0,889
1701436616372,1499,IndexRequest-1,200,OK,BugresistanceUsers 1-18,text,true,,1816,129,120,120,https://bugresistance.com/index.html,1499,0,803
1701436617658,227,IndexRequest-1,200,OK,BugresistanceUsers 1-107,text,true,,1816,129,120,120,https://bugresistance.com/index.html,227,0,162
1701436617685,224,IndexRequest-1,200,OK,BugresistanceUsers 1-114,text,true,,1816,129,120,120,https://bugresistance.com/index.html,224,0,160
1701436617685,234,IndexRequest-1,200,OK,BugresistanceUsers 1-116,text,true,,1816,129,120,120,https://bugresistance.com/index.html,234,0,166
1701436617691,228,IndexRequest-1,200,OK,BugresistanceUsers 1-119,text,true,,1816,129,120,120,https://bugresistance.com/index.html,228,0,162
1701436616214,233,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-63,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,233,0,141
1701436615775,769,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-37,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,769,0,268
1701436616448,1486,IndexRequest-1,200,OK,BugresistanceUsers 1-63,text,true,,1816,129,120,120,https://bugresistance.com/index.html,1485,0,188
1701436616545,1472,IndexRequest-1,200,OK,BugresistanceUsers 1-37,text,true,,1816,129,120,120,https://bugresistance.com/index.html,1472,0,1392
1701436617461,627,IndexRequest-1,200,OK,BugresistanceUsers 1-84,text,true,,1816,129,120,120,https://bugresistance.com/index.html,627,0,211
1701436616585,609,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-85,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,609,0,514
1701436618181,206,IndexRequest-1,200,OK,BugresistanceUsers 1-103,text,true,,1816,129,120,120,https://bugresistance.com/index.html,206,0,142
1701436617194,942,IndexRequest-1,200,OK,BugresistanceUsers 1-85,text,true,,1816,129,120,120,https://bugresistance.com/index.html,941,0,464
1701436618180,213,IndexRequest-1,200,OK,BugresistanceUsers 1-93,text,true,,1816,129,120,120,https://bugresistance.com/index.html,213,0,146
1701436616604,2039,IndexRequest,200,OK,BugresistanceUsers 1-86,text,true,,2154,262,120,120,https://bugresistance.com/index.html,595,0,501
1701436616296,2347,IndexRequest,200,OK,BugresistanceUsers 1-68,text,true,,2154,262,120,120,https://bugresistance.com/index.html,902,0,810
1701436616604,595,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-86,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,595,0,501
1701436616296,902,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-68,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,902,0,810
1701436617200,1443,IndexRequest-1,200,OK,BugresistanceUsers 1-86,text,true,,1816,129,120,120,https://bugresistance.com/index.html,1443,0,1373
1701436617198,1445,IndexRequest-1,200,OK,BugresistanceUsers 1-68,text,true,,1816,129,120,120,https://bugresistance.com/index.html,1445,0,1376
1701436618598,354,ContactRequest,200,OK,BugresistanceUsers 1-28,text,true,,2153,256,120,120,https://bugresistance.com/contact,69,0,0
1701436618598,69,ContactRequest-0,301,Moved Permanently,BugresistanceUsers 1-28,text,true,,332,130,120,120,https://www.bugresistance.com/contact,69,0,0
1701436618667,285,ContactRequest-1,200,OK,BugresistanceUsers 1-28,text,true,,1821,126,120,120,https://bugresistance.com/contact,285,0,0
1701436618599,355,ContactRequest,200,OK,BugresistanceUsers 1-7,text,true,,2153,256,120,120,https://bugresistance.com/contact,67,0,0
1701436618599,67,ContactRequest-0,301,Moved Permanently,BugresistanceUsers 1-7,text,true,,332,130,120,120,https://www.bugresistance.com/contact,67,0,0
1701436618666,288,ContactRequest-1,200,OK,BugresistanceUsers 1-7,text,true,,1821,126,120,120,https://bugresistance.com/contact,288,0,0
1701436618600,357,ContactRequest,200,OK,BugresistanceUsers 1-10,text,true,,2148,256,120,120,https://bugresistance.com/contact,68,0,0
1701436618600,68,ContactRequest-0,301,Moved Permanently,BugresistanceUsers 1-10,text,true,,332,130,120,120,https://www.bugresistance.com/contact,68,0,0
1701436618597,360,ContactRequest,200,OK,BugresistanceUsers 1-76,text,true,,2148,256,120,120,https://bugresistance.com/contact,72,0,0
1701436618668,289,ContactRequest-1,200,OK,BugresistanceUsers 1-10,text,true,,1816,126,120,120,https://bugresistance.com/contact,289,0,0
1701436618597,72,ContactRequest-0,301,Moved Permanently,BugresistanceUsers 1-76,text,true,,332,130,120,120,https://www.bugresistance.com/contact,72,0,0
1701436618669,288,ContactRequest-1,200,OK,BugresistanceUsers 1-76,text,true,,1816,126,120,120,https://bugresistance.com/contact,288,0,0
1701436618604,354,ContactRequest,200,OK,BugresistanceUsers 1-66,text,true,,2148,256,120,120,https://bugresistance.com/contact,76,0,0
1701436618604,76,ContactRequest-0,301,Moved Permanently,BugresistanceUsers 1-66,text,true,,332,130,120,120,https://www.bugresistance.com/contact,76,0,0
1701436618681,277,ContactRequest-1,200,OK,BugresistanceUsers 1-66,text,true,,1816,126,120,120,https://bugresistance.com/contact,277,0,0
1701436618598,367,ContactRequest,200,OK,BugresistanceUsers 1-20,text,true,,2148,256,120,120,https://bugresistance.com/contact,71,0,0
1701436618598,71,ContactRequest-0,301,Moved Permanently,BugresistanceUsers 1-20,text,true,,332,130,120,120,https://www.bugresistance.com/contact,71,0,0
1701436618669,296,ContactRequest-1,200,OK,BugresistanceUsers 1-20,text,true,,1816,126,120,120,https://bugresistance.com/contact,296,0,0
1701436618601,368,ContactRequest,200,OK,BugresistanceUsers 1-13,text,true,,2148,256,115,115,https://bugresistance.com/contact,69,0,0
1701436618601,69,ContactRequest-0,301,Moved Permanently,BugresistanceUsers 1-13,text,true,,332,130,115,115,https://www.bugresistance.com/contact,69,0,0
1701436618670,299,ContactRequest-1,200,OK,BugresistanceUsers 1-13,text,true,,1816,126,115,115,https://bugresistance.com/contact,299,0,0
1701436618604,368,ContactRequest,200,OK,BugresistanceUsers 1-62,text,true,,2148,256,114,114,https://bugresistance.com/contact,77,0,0
1701436618604,368,ContactRequest,200,OK,BugresistanceUsers 1-45,text,true,,2148,256,114,114,https://bugresistance.com/contact,77,0,0
1701436618604,77,ContactRequest-0,301,Moved Permanently,BugresistanceUsers 1-62,text,true,,332,130,114,114,https://www.bugresistance.com/contact,77,0,0
1701436618604,77,ContactRequest-0,301,Moved Permanently,BugresistanceUsers 1-45,text,true,,332,130,114,114,https://www.bugresistance.com/contact,77,0,0
1701436618681,291,ContactRequest-1,200,OK,BugresistanceUsers 1-62,text,true,,1816,126,114,114,https://bugresistance.com/contact,291,0,0
1701436618681,291,ContactRequest-1,200,OK,BugresistanceUsers 1-45,text,true,,1816,126,114,114,https://bugresistance.com/contact,291,0,0
1701436618592,423,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-97,text,true,,2164,272,111,111,https://bugresistance.com/courseadmission,70,0,0
1701436618592,70,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-97,text,true,,348,138,111,111,https://www.bugresistance.com/courseadmission,70,0,0
1701436618662,353,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-97,text,true,,1816,134,111,111,https://bugresistance.com/courseadmission,353,0,0
1701436618593,422,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-104,text,true,,2164,272,111,111,https://bugresistance.com/courseadmission,69,0,0
1701436618594,421,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-110,text,true,,2164,272,111,111,https://bugresistance.com/courseadmission,66,0,0
1701436618593,69,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-104,text,true,,348,138,111,111,https://www.bugresistance.com/courseadmission,69,0,0
1701436618594,66,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-110,text,true,,348,138,111,111,https://www.bugresistance.com/courseadmission,66,0,0
1701436618662,353,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-104,text,true,,1816,134,111,111,https://bugresistance.com/courseadmission,353,0,0
1701436618660,355,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-110,text,true,,1816,134,111,111,https://bugresistance.com/courseadmission,355,0,0
1701436618593,437,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-105,text,true,,2164,272,111,111,https://bugresistance.com/courseadmission,67,0,0
1701436618593,67,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-105,text,true,,348,138,111,111,https://www.bugresistance.com/courseadmission,67,0,0
1701436618660,370,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-105,text,true,,1816,134,111,111,https://bugresistance.com/courseadmission,370,0,0
1701436618597,438,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-117,text,true,,2164,272,111,111,https://bugresistance.com/courseadmission,69,0,0
1701436618597,69,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-117,text,true,,348,138,111,111,https://www.bugresistance.com/courseadmission,69,0,0
1701436618667,368,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-117,text,true,,1816,134,111,111,https://bugresistance.com/courseadmission,368,0,0
1701436618601,444,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-79,text,true,,2164,272,111,111,https://bugresistance.com/courseadmission,67,0,0
1701436618596,449,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-8,text,true,,2164,272,111,111,https://bugresistance.com/courseadmission,66,0,0
1701436618601,67,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-79,text,true,,348,138,111,111,https://www.bugresistance.com/courseadmission,67,0,0
1701436618596,66,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-8,text,true,,348,138,111,111,https://www.bugresistance.com/courseadmission,66,0,0
1701436618668,377,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-79,text,true,,1816,134,111,111,https://bugresistance.com/courseadmission,377,0,0
1701436618662,383,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-8,text,true,,1816,134,111,111,https://bugresistance.com/courseadmission,383,0,0
1701436618605,448,ContactRequest,200,OK,BugresistanceUsers 1-65,text,true,,2148,256,111,111,https://bugresistance.com/contact,386,0,0
1701436618605,386,ContactRequest-0,301,Moved Permanently,BugresistanceUsers 1-65,text,true,,332,130,111,111,https://www.bugresistance.com/contact,386,0,0
1701436618991,62,ContactRequest-1,200,OK,BugresistanceUsers 1-65,text,true,,1816,126,111,111,https://bugresistance.com/contact,62,0,0
1701436618595,461,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-74,text,true,,2164,272,110,110,https://bugresistance.com/courseadmission,69,0,0
1701436618600,456,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-72,text,true,,2164,272,110,110,https://bugresistance.com/courseadmission,69,0,0
1701436618595,461,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-77,text,true,,2164,272,110,110,https://bugresistance.com/courseadmission,65,0,0
1701436618600,69,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-72,text,true,,348,138,110,110,https://www.bugresistance.com/courseadmission,69,0,0
1701436618595,65,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-77,text,true,,348,138,110,110,https://www.bugresistance.com/courseadmission,65,0,0
1701436618595,69,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-74,text,true,,348,138,110,110,https://www.bugresistance.com/courseadmission,69,0,0
1701436618660,396,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-77,text,true,,1816,134,110,110,https://bugresistance.com/courseadmission,396,0,0
1701436618669,387,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-72,text,true,,1816,134,110,110,https://bugresistance.com/courseadmission,387,0,0
1701436618664,392,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-74,text,true,,1816,134,110,110,https://bugresistance.com/courseadmission,392,0,0
1701436618593,463,ContactRequest,200,OK,BugresistanceUsers 1-71,text,true,,2153,256,110,110,https://bugresistance.com/contact,70,0,0
1701436618599,457,ContactRequest,200,OK,BugresistanceUsers 1-27,text,true,,2148,256,110,110,https://bugresistance.com/contact,67,0,0
1701436618593,70,ContactRequest-0,301,Moved Permanently,BugresistanceUsers 1-71,text,true,,332,130,110,110,https://www.bugresistance.com/contact,70,0,0
1701436618663,393,ContactRequest-1,200,OK,BugresistanceUsers 1-71,text,true,,1821,126,110,110,https://bugresistance.com/contact,393,0,0
1701436618601,455,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-78,text,true,,2164,272,110,110,https://bugresistance.com/courseadmission,67,0,0
1701436618601,67,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-78,text,true,,348,138,110,110,https://www.bugresistance.com/courseadmission,67,0,0
1701436618668,388,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-78,text,true,,1816,134,110,110,https://bugresistance.com/courseadmission,388,0,0
1701436618599,67,ContactRequest-0,301,Moved Permanently,BugresistanceUsers 1-27,text,true,,332,130,110,110,https://www.bugresistance.com/contact,67,0,0
1701436618666,390,ContactRequest-1,200,OK,BugresistanceUsers 1-27,text,true,,1816,126,110,110,https://bugresistance.com/contact,390,0,0
1701436618598,460,ContactRequest,200,OK,BugresistanceUsers 1-34,text,true,,2148,256,108,108,https://bugresistance.com/contact,67,0,0
1701436618598,67,ContactRequest-0,301,Moved Permanently,BugresistanceUsers 1-34,text,true,,332,130,108,108,https://www.bugresistance.com/contact,67,0,0
1701436618665,393,ContactRequest-1,200,OK,BugresistanceUsers 1-34,text,true,,1816,126,108,108,https://bugresistance.com/contact,393,0,0
1701436618595,468,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-80,text,true,,2164,272,107,107,https://bugresistance.com/courseadmission,66,0,0
1701436618599,464,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-21,text,true,,2164,272,107,107,https://bugresistance.com/courseadmission,69,0,0
1701436618595,66,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-80,text,true,,348,138,107,107,https://www.bugresistance.com/courseadmission,66,0,0
1701436618599,69,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-21,text,true,,348,138,107,107,https://www.bugresistance.com/courseadmission,69,0,0
1701436618661,402,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-80,text,true,,1816,134,107,107,https://bugresistance.com/courseadmission,402,0,0
1701436618668,395,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-21,text,true,,1816,134,107,107,https://bugresistance.com/courseadmission,395,0,0
1701436618593,470,ContactRequest,200,OK,BugresistanceUsers 1-50,text,true,,2153,256,107,107,https://bugresistance.com/contact,69,0,0
1701436618599,464,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-113,text,true,,2164,272,107,107,https://bugresistance.com/courseadmission,70,0,0
1701436618593,69,ContactRequest-0,301,Moved Permanently,BugresistanceUsers 1-50,text,true,,332,130,107,107,https://www.bugresistance.com/contact,69,0,0
1701436618599,70,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-113,text,true,,348,138,107,107,https://www.bugresistance.com/courseadmission,70,0,0
1701436618662,401,ContactRequest-1,200,OK,BugresistanceUsers 1-50,text,true,,1821,126,107,107,https://bugresistance.com/contact,401,0,0
1701436618669,394,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-113,text,true,,1816,134,107,107,https://bugresistance.com/courseadmission,394,0,0
1701436618593,470,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-106,text,true,,2164,272,107,107,https://bugresistance.com/courseadmission,70,0,0
1701436618593,70,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-106,text,true,,348,138,107,107,https://www.bugresistance.com/courseadmission,70,0,0
1701436618663,400,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-106,text,true,,1816,134,107,107,https://bugresistance.com/courseadmission,400,0,0
1701436618596,476,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-108,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,71,0,0
1701436618602,470,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-12,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,69,0,0
1701436618603,469,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-6,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,68,0,0
1701436618596,71,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-108,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,71,0,0
1701436618603,68,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-6,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,68,0,0
1701436618671,401,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-6,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,401,0,0
1701436618667,405,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-108,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,405,0,0
1701436618597,475,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-60,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,68,0,0
1701436618602,69,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-12,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,69,0,0
1701436618671,401,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-12,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,401,0,0
1701436618597,68,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-60,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,68,0,0
1701436618666,406,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-60,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,406,0,0
1701436618601,479,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-73,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,69,0,0
1701436618601,69,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-73,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,69,0,0
1701436618670,410,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-73,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,410,0,0
1701436618596,484,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-81,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,70,0,0
1701436618602,478,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-16,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,69,0,0
1701436618597,483,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-87,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,70,0,0
1701436618602,69,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-16,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,69,0,0
1701436618601,479,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-59,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,66,0,0
1701436618597,70,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-87,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,70,0,0
1701436618667,413,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-87,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,413,0,0
1701436618601,66,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-59,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,66,0,0
1701436618667,413,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-59,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,413,0,0
1701436618596,484,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-115,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,68,0,0
1701436618596,68,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-115,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,68,0,0
1701436618665,415,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-115,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,415,0,0
1701436618671,409,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-16,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,409,0,0
1701436618596,70,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-81,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,70,0,0
1701436618666,414,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-81,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,414,0,0
1701436618594,490,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-14,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,69,0,0
1701436618602,482,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-25,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,69,0,0
1701436618602,482,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-19,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,67,0,0
1701436618594,69,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-14,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,69,0,0
1701436618602,67,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-19,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,67,0,0
1701436618663,421,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-14,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,421,0,0
1701436618669,415,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-19,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,415,0,0
1701436618602,69,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-25,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,69,0,0
1701436618599,485,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-118,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,67,0,0
1701436618671,413,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-25,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,413,0,0
1701436618599,67,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-118,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,67,0,0
1701436618666,418,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-118,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,418,0,0
1701436618603,481,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-30,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,67,0,0
1701436618603,67,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-30,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,67,0,0
1701436618670,414,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-30,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,414,0,0
1701436618594,490,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-40,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,70,0,0
1701436618594,71,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-40,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,70,0,0
1701436618600,484,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-29,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,70,0,0
1701436618665,419,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-40,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,419,0,0
1701436618600,70,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-29,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,70,0,0
1701436618670,414,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-29,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,414,0,0
1701436618594,491,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-99,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,66,0,0
1701436618594,66,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-99,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,66,0,0
1701436618660,425,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-99,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,425,0,0
1701436618598,486,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-98,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,67,0,0
1701436618598,67,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-98,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,67,0,0
1701436618665,419,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-98,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,419,0,0
1701436618596,489,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-33,text,true,,2164,272,106,106,https://bugresistance.com/courseadmission,67,0,0
1701436618596,67,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-33,text,true,,348,138,106,106,https://www.bugresistance.com/courseadmission,67,0,0
1701436618663,422,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-33,text,true,,1816,134,106,106,https://bugresistance.com/courseadmission,422,0,0
